"X01" "X02" "X03" "X04" "X05" "X06" "X07" "X08" "X09" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20"
179 32 0.11 17.29 172 34 0.04 18.84 203 36 0.09 19.74 186 35 0.06 18.79 197 33 0.23 18.17
172 34 0.04 18.84 203 36 0.09 19.74 186 35 0.06 18.79 197 33 0.23 18.17 206 34 0.26 18.8
203 36 0.09 19.74 186 35 0.06 18.79 197 33 0.23 18.17 206 34 0.26 18.8 184 33 0.12 17.9
186 35 0.06 18.79 197 33 0.23 18.17 206 34 0.26 18.8 184 33 0.12 17.9 199 34 0.19 18.06
197 33 0.23 18.17 206 34 0.26 18.8 184 33 0.12 17.9 199 34 0.19 18.06 213 34 0.16 17.95
206 34 0.26 18.8 184 33 0.12 17.9 199 34 0.19 18.06 213 34 0.16 17.95 196 33 0.05 18.12
184 33 0.12 17.9 199 34 0.19 18.06 213 34 0.16 17.95 196 33 0.05 18.12 212 34 0.11 18.21
199 34 0.19 18.06 213 34 0.16 17.95 196 33 0.05 18.12 212 34 0.11 18.21 221 33 0.18 16.68
213 34 0.16 17.95 196 33 0.05 18.12 212 34 0.11 18.21 221 33 0.18 16.68 208 34 0.05 17.67
196 33 0.05 18.12 212 34 0.11 18.21 221 33 0.18 16.68 208 34 0.05 17.67 180 35 0.04 18.62
212 34 0.11 18.21 221 33 0.18 16.68 208 34 0.05 17.67 180 35 0.04 18.62 198 34 0.18 18.07
221 33 0.18 16.68 208 34 0.05 17.67 180 35 0.04 18.62 198 34 0.18 18.07 210 35 0.19 18.71
208 34 0.05 17.67 180 35 0.04 18.62 198 34 0.18 18.07 210 35 0.19 18.71 178 33 0.06 18.27
180 35 0.04 18.62 198 34 0.18 18.07 210 35 0.19 18.71 178 33 0.06 18.27 224 34 0.07 18.49
198 34 0.18 18.07 210 35 0.19 18.71 178 33 0.06 18.27 224 34 0.07 18.49 186 32 0.04 18.01
210 35 0.19 18.71 178 33 0.06 18.27 224 34 0.07 18.49 186 32 0.04 18.01 214 34 0.17 19.09
178 33 0.06 18.27 224 34 0.07 18.49 186 32 0.04 18.01 214 34 0.17 19.09 193 32 0.03 17.78
224 34 0.07 18.49 186 32 0.04 18.01 214 34 0.17 19.09 193 32 0.03 17.78 213 33 0.06 19.12
186 32 0.04 18.01 214 34 0.17 19.09 193 32 0.03 17.78 213 33 0.06 19.12 201 34 0.03 20.1
214 34 0.17 19.09 193 32 0.03 17.78 213 33 0.06 19.12 201 34 0.03 20.1 184 35 0.05 18.88
193 32 0.03 17.78 213 33 0.06 19.12 201 34 0.03 20.1 184 35 0.05 18.88 181 34 0.06 17.84
213 33 0.06 19.12 201 34 0.03 20.1 184 35 0.05 18.88 181 34 0.06 17.84 192 33 0.24 17.81
201 34 0.03 20.1 184 35 0.05 18.88 181 34 0.06 17.84 192 33 0.24 17.81 182 35 0.02 17.48
184 35 0.05 18.88 181 34 0.06 17.84 192 33 0.24 17.81 182 35 0.02 17.48 200 35 0.22 16.94
181 34 0.06 17.84 192 33 0.24 17.81 182 35 0.02 17.48 200 35 0.22 16.94 214 32 0.22 18.09
192 33 0.24 17.81 182 35 0.02 17.48 200 35 0.22 16.94 214 32 0.22 18.09 194 32 0.08 18.2
182 35 0.02 17.48 200 35 0.22 16.94 214 32 0.22 18.09 194 32 0.08 18.2 181 32 0.13 18.18
200 35 0.22 16.94 214 32 0.22 18.09 194 32 0.08 18.2 181 32 0.13 18.18 195 34 0.24 18.09
214 32 0.22 18.09 194 32 0.08 18.2 181 32 0.13 18.18 195 34 0.24 18.09 210 34 0.24 18.74
194 32 0.08 18.2 181 32 0.13 18.18 195 34 0.24 18.09 210 34 0.24 18.74 219 34 0.18 18.26
181 32 0.13 18.18 195 34 0.24 18.09 210 34 0.24 18.74 219 34 0.18 18.26 182 33 0.03 17.35
195 34 0.24 18.09 210 34 0.24 18.74 219 34 0.18 18.26 182 33 0.03 17.35 204 35 0.24 18.42
210 34 0.24 18.74 219 34 0.18 18.26 182 33 0.03 17.35 204 35 0.24 18.42 188 34 0.09 17.86
219 34 0.18 18.26 182 33 0.03 17.35 204 35 0.24 18.42 188 34 0.09 17.86 208 34 0.21 17.26
182 33 0.03 17.35 204 35 0.24 18.42 188 34 0.09 17.86 208 34 0.21 17.26 191 34 0.07 15.49
204 35 0.24 18.42 188 34 0.09 17.86 208 34 0.21 17.26 191 34 0.07 15.49 204 34 0.15 16.25
188 34 0.09 17.86 208 34 0.21 17.26 191 34 0.07 15.49 204 34 0.15 16.25 196 34 0.07 17.6
208 34 0.21 17.26 191 34 0.07 15.49 204 34 0.15 16.25 196 34 0.07 17.6 175 33 0.07 16.69
191 34 0.07 15.49 204 34 0.15 16.25 196 34 0.07 17.6 175 33 0.07 16.69 220 33 0.09 17.24
204 34 0.15 16.25 196 34 0.07 17.6 175 33 0.07 16.69 220 33 0.09 17.24 172 33 0.06 16.98
196 34 0.07 17.6 175 33 0.07 16.69 220 33 0.09 17.24 172 33 0.06 16.98 186 32 0.2 17.78
175 33 0.07 16.69 220 33 0.09 17.24 172 33 0.06 16.98 186 32 0.2 17.78 207 33 0.27 18.04
220 33 0.09 17.24 172 33 0.06 16.98 186 32 0.2 17.78 207 33 0.27 18.04 223 34 0.27 18.57
172 33 0.06 16.98 186 32 0.2 17.78 207 33 0.27 18.04 223 34 0.27 18.57 200 33 0.05 18.03
186 32 0.2 17.78 207 33 0.27 18.04 223 34 0.27 18.57 200 33 0.05 18.03 245 33 0.3 17.81
207 33 0.27 18.04 223 34 0.27 18.57 200 33 0.05 18.03 245 33 0.3 17.81 204 33 0.06 16.98
223 34 0.27 18.57 200 33 0.05 18.03 245 33 0.3 17.81 204 33 0.06 16.98 201 34 0.01 17.55
200 33 0.05 18.03 245 33 0.3 17.81 204 33 0.06 16.98 201 34 0.01 17.55 193 34 0.04 17.33
245 33 0.3 17.81 204 33 0.06 16.98 201 34 0.01 17.55 193 34 0.04 17.33 183 33 0.06 17.68
204 33 0.06 16.98 201 34 0.01 17.55 193 34 0.04 17.33 183 33 0.06 17.68 173 33 0.03 17.86
201 34 0.01 17.55 193 34 0.04 17.33 183 33 0.06 17.68 173 33 0.03 17.86 187 33 0.16 17.21
193 34 0.04 17.33 183 33 0.06 17.68 173 33 0.03 17.86 187 33 0.16 17.21 175 32 0.06 16.99
183 33 0.06 17.68 173 33 0.03 17.86 187 33 0.16 17.21 175 32 0.06 16.99 190 32 0.11 16.9
173 33 0.03 17.86 187 33 0.16 17.21 175 32 0.06 16.99 190 32 0.11 16.9 173 32 0.06 17.14
187 33 0.16 17.21 175 32 0.06 16.99 190 32 0.11 16.9 173 32 0.06 17.14 168 32 0.04 17.21
175 32 0.06 16.99 190 32 0.11 16.9 173 32 0.06 17.14 168 32 0.04 17.21 160 33 0.03 16.24
190 32 0.11 16.9 173 32 0.06 17.14 168 32 0.04 17.21 160 33 0.03 16.24 206 35 0.05 17.59
173 32 0.06 17.14 168 32 0.04 17.21 160 33 0.03 16.24 206 35 0.05 17.59 193 34 0.07 16.48
168 32 0.04 17.21 160 33 0.03 16.24 206 35 0.05 17.59 193 34 0.07 16.48 208 35 0.21 16.43
160 33 0.03 16.24 206 35 0.05 17.59 193 34 0.07 16.48 208 35 0.21 16.43 218 35 0.14 17.46
206 35 0.05 17.59 193 34 0.07 16.48 208 35 0.21 16.43 218 35 0.14 17.46 227 34 0.24 17.27
193 34 0.07 16.48 208 35 0.21 16.43 218 35 0.14 17.46 227 34 0.24 17.27 179 33 0.04 16.79
208 35 0.21 16.43 218 35 0.14 17.46 227 34 0.24 17.27 179 33 0.04 16.79 173 32 0.05 17.25
218 35 0.14 17.46 227 34 0.24 17.27 179 33 0.04 16.79 173 32 0.05 17.25 180 33 0.04 17.54
227 34 0.24 17.27 179 33 0.04 16.79 173 32 0.05 17.25 180 33 0.04 17.54 197 34 0.17 17.56
179 33 0.04 16.79 173 32 0.05 17.25 180 33 0.04 17.54 197 34 0.17 17.56 211 33 0.16 17.78
173 32 0.05 17.25 180 33 0.04 17.54 197 34 0.17 17.56 211 33 0.16 17.78 201 32 0.06 17.22
180 33 0.04 17.54 197 34 0.17 17.56 211 33 0.16 17.78 201 32 0.06 17.22 181 33 0.06 16.91
197 34 0.17 17.56 211 33 0.16 17.78 201 32 0.06 17.22 181 33 0.06 16.91 186 33 0.03 16.04
211 33 0.16 17.78 201 32 0.06 17.22 181 33 0.06 16.91 186 33 0.03 16.04 184 34 0.04 17.06
201 32 0.06 17.22 181 33 0.06 16.91 186 33 0.03 16.04 184 34 0.04 17.06 203 34 0.06 16.96
181 33 0.06 16.91 186 33 0.03 16.04 184 34 0.04 17.06 203 34 0.06 16.96 212 34 0.14 16.02
186 33 0.03 16.04 184 34 0.04 17.06 203 34 0.06 16.96 212 34 0.14 16.02 219 33 0.18 17.04
184 34 0.04 17.06 203 34 0.06 16.96 212 34 0.14 16.02 219 33 0.18 17.04 187 33 0.02 17.02
203 34 0.06 16.96 212 34 0.14 16.02 219 33 0.18 17.04 187 33 0.02 17.02 204 34 0.19 17.91
212 34 0.14 16.02 219 33 0.18 17.04 187 33 0.02 17.02 204 34 0.19 17.91 184 33 0.02 17.38
219 33 0.18 17.04 187 33 0.02 17.02 204 34 0.19 17.91 184 33 0.02 17.38 206 33 0.16 17.49
187 33 0.02 17.02 204 34 0.19 17.91 184 33 0.02 17.38 206 33 0.16 17.49 190 33 0.05 18.12
204 34 0.19 17.91 184 33 0.02 17.38 206 33 0.16 17.49 190 33 0.05 18.12 170 33 0.02 18.29
184 33 0.02 17.38 206 33 0.16 17.49 190 33 0.05 18.12 170 33 0.02 18.29 174 32 0.03 16.89
206 33 0.16 17.49 190 33 0.05 18.12 170 33 0.02 18.29 174 32 0.03 16.89 197 33 0.04 18.03
190 33 0.05 18.12 170 33 0.02 18.29 174 32 0.03 16.89 197 33 0.04 18.03 208 33 0.17 18.55
170 33 0.02 18.29 174 32 0.03 16.89 197 33 0.04 18.03 208 33 0.17 18.55 192 34 0.03 17.61
174 32 0.03 16.89 197 33 0.04 18.03 208 33 0.17 18.55 192 34 0.03 17.61 204 33 0.06 18.48
197 33 0.04 18.03 208 33 0.17 18.55 192 34 0.03 17.61 204 33 0.06 18.48 175 35 0.02 17.61
208 33 0.17 18.55 192 34 0.03 17.61 204 33 0.06 18.48 175 35 0.02 17.61 191 32 0.04 17.39
192 34 0.03 17.61 204 33 0.06 18.48 175 35 0.02 17.61 191 32 0.04 17.39 179 32 0.04 16.94
204 33 0.06 18.48 175 35 0.02 17.61 191 32 0.04 17.39 179 32 0.04 16.94 212 33 0.17 17.47
175 35 0.02 17.61 191 32 0.04 17.39 179 32 0.04 16.94 212 33 0.17 17.47 176 35 0.02 18.75
191 32 0.04 17.39 179 32 0.04 16.94 212 33 0.17 17.47 176 35 0.02 18.75 190 34 0.04 18.44
179 32 0.04 16.94 212 33 0.17 17.47 176 35 0.02 18.75 190 34 0.04 18.44 176 34 0.03 17.45
212 33 0.17 17.47 176 35 0.02 18.75 190 34 0.04 18.44 176 34 0.03 17.45 195 35 0.22 17.41
176 35 0.02 18.75 190 34 0.04 18.44 176 34 0.03 17.45 195 35 0.22 17.41 191 35 0.06 17.57
190 34 0.04 18.44 176 34 0.03 17.45 195 35 0.22 17.41 191 35 0.06 17.57 212 36 0.12 16.17
176 34 0.03 17.45 195 35 0.22 17.41 191 35 0.06 17.57 212 36 0.12 16.17 173 34 0.03 16.21
195 35 0.22 17.41 191 35 0.06 17.57 212 36 0.12 16.17 173 34 0.03 16.21 189 34 0.02 16.77
191 35 0.06 17.57 212 36 0.12 16.17 173 34 0.03 16.21 189 34 0.02 16.77 206 34 0.13 15.95
212 36 0.12 16.17 173 34 0.03 16.21 189 34 0.02 16.77 206 34 0.13 15.95 169 35 0.03 17.32
173 34 0.03 16.21 189 34 0.02 16.77 206 34 0.13 15.95 169 35 0.03 17.32 183 32 0.04 16.78
189 34 0.02 16.77 206 34 0.13 15.95 169 35 0.03 17.32 183 32 0.04 16.78 178 33 0.04 17.82
206 34 0.13 15.95 169 35 0.03 17.32 183 32 0.04 16.78 178 33 0.04 17.82 159 33 0.03 17.66
169 35 0.03 17.32 183 32 0.04 16.78 178 33 0.04 17.82 159 33 0.03 17.66 177 32 0.03 17.1
183 32 0.04 16.78 178 33 0.04 17.82 159 33 0.03 17.66 177 32 0.03 17.1 193 33 0.19 17.82
178 33 0.04 17.82 159 33 0.03 17.66 177 32 0.03 17.1 193 33 0.19 17.82 160 34 0.04 18.08
159 33 0.03 17.66 177 32 0.03 17.1 193 33 0.19 17.82 160 34 0.04 18.08 173 33 0.04 17.88
177 32 0.03 17.1 193 33 0.19 17.82 160 34 0.04 18.08 173 33 0.04 17.88 175 33 0.03 17.21
193 33 0.19 17.82 160 34 0.04 18.08 173 33 0.04 17.88 175 33 0.03 17.21 169 33 0.03 17.54
160 34 0.04 18.08 173 33 0.04 17.88 175 33 0.03 17.21 169 33 0.03 17.54 163 34 0.02 17.26
173 33 0.04 17.88 175 33 0.03 17.21 169 33 0.03 17.54 163 34 0.02 17.26 192 34 0.03 17.79
175 33 0.03 17.21 169 33 0.03 17.54 163 34 0.02 17.26 192 34 0.03 17.79 170 34 0.01 18.09
169 33 0.03 17.54 163 34 0.02 17.26 192 34 0.03 17.79 170 34 0.01 18.09 193 35 0.04 18.57
163 34 0.02 17.26 192 34 0.03 17.79 170 34 0.01 18.09 193 35 0.04 18.57 160 33 0.03 17.33
192 34 0.03 17.79 170 34 0.01 18.09 193 35 0.04 18.57 160 33 0.03 17.33 203 35 0.17 18.59
170 34 0.01 18.09 193 35 0.04 18.57 160 33 0.03 17.33 203 35 0.17 18.59 212 33 0.19 18.14
193 35 0.04 18.57 160 33 0.03 17.33 203 35 0.17 18.59 212 33 0.19 18.14 182 33 0.02 17.44
160 33 0.03 17.33 203 35 0.17 18.59 212 33 0.19 18.14 182 33 0.02 17.44 196 32 0.17 17.23
203 35 0.17 18.59 212 33 0.19 18.14 182 33 0.02 17.44 196 32 0.17 17.23 186 35 0.05 16.98
212 33 0.19 18.14 182 33 0.02 17.44 196 32 0.17 17.23 186 35 0.05 16.98 193 35 0.05 16.81
182 33 0.02 17.44 196 32 0.17 17.23 186 35 0.05 16.98 193 35 0.05 16.81 195 34 0.04 17.19
196 32 0.17 17.23 186 35 0.05 16.98 193 35 0.05 16.81 195 34 0.04 17.19 196 35 0.04 17.46
186 35 0.05 16.98 193 35 0.05 16.81 195 34 0.04 17.19 196 35 0.04 17.46 180 32 0.03 17.58
193 35 0.05 16.81 195 34 0.04 17.19 196 35 0.04 17.46 180 32 0.03 17.58 203 33 0.05 17.41
195 34 0.04 17.19 196 35 0.04 17.46 180 32 0.03 17.58 203 33 0.05 17.41 195 35 0.02 18.61
196 35 0.04 17.46 180 32 0.03 17.58 203 33 0.05 17.41 195 35 0.02 18.61 176 34 0.01 17.98
180 32 0.03 17.58 203 33 0.05 17.41 195 35 0.02 18.61 176 34 0.01 17.98 181 33 0.02 17.43
203 33 0.05 17.41 195 35 0.02 18.61 176 34 0.01 17.98 181 33 0.02 17.43 193 33 0.13 17.53
195 35 0.02 18.61 176 34 0.01 17.98 181 33 0.02 17.43 193 33 0.13 17.53 175 33 0.04 17.2
176 34 0.01 17.98 181 33 0.02 17.43 193 33 0.13 17.53 175 33 0.04 17.2 204 35 0.03 18.45
181 33 0.02 17.43 193 33 0.13 17.53 175 33 0.04 17.2 204 35 0.03 18.45 170 34 0.03 18.23
193 33 0.13 17.53 175 33 0.04 17.2 204 35 0.03 18.45 170 34 0.03 18.23 184 34 0.17 17.59
175 33 0.04 17.2 204 35 0.03 18.45 170 34 0.03 18.23 184 34 0.17 17.59 174 32 0.06 18.16
204 35 0.03 18.45 170 34 0.03 18.23 184 34 0.17 17.59 174 32 0.06 18.16 156 32 0.02 17.74
170 34 0.03 18.23 184 34 0.17 17.59 174 32 0.06 18.16 156 32 0.02 17.74 172 33 0.03 18.67
184 34 0.17 17.59 174 32 0.06 18.16 156 32 0.02 17.74 172 33 0.03 18.67 196 33 0.04 18.1
174 32 0.06 18.16 156 32 0.02 17.74 172 33 0.03 18.67 196 33 0.04 18.1 171 32 0.04 18.11
156 32 0.02 17.74 172 33 0.03 18.67 196 33 0.04 18.1 171 32 0.04 18.11 162 31 0.03 17.64
172 33 0.03 18.67 196 33 0.04 18.1 171 32 0.04 18.11 162 31 0.03 17.64 164 32 0.03 18.36
196 33 0.04 18.1 171 32 0.04 18.11 162 31 0.03 17.64 164 32 0.03 18.36 157 33 0.03 18.22
171 32 0.04 18.11 162 31 0.03 17.64 164 32 0.03 18.36 157 33 0.03 18.22 182 35 0.03 18.69
162 31 0.03 17.64 164 32 0.03 18.36 157 33 0.03 18.22 182 35 0.03 18.69 159 35 0.01 18.4
164 32 0.03 18.36 157 33 0.03 18.22 182 35 0.03 18.69 159 35 0.01 18.4 178 33 0.12 17.86
157 33 0.03 18.22 182 35 0.03 18.69 159 35 0.01 18.4 178 33 0.12 17.86 176 33 0.04 16.96
182 35 0.03 18.69 159 35 0.01 18.4 178 33 0.12 17.86 176 33 0.04 16.96 191 34 0.03 17.56
159 35 0.01 18.4 178 33 0.12 17.86 176 33 0.04 16.96 191 34 0.03 17.56 190 35 0.04 17.28
178 33 0.12 17.86 176 33 0.04 16.96 191 34 0.03 17.56 190 35 0.04 17.28 204 35 0.18 18.14
176 33 0.04 16.96 191 34 0.03 17.56 190 35 0.04 17.28 204 35 0.18 18.14 185 36 0.06 17.33
191 34 0.03 17.56 190 35 0.04 17.28 204 35 0.18 18.14 185 36 0.06 17.33 180 34 0.07 17.74
190 35 0.04 17.28 204 35 0.18 18.14 185 36 0.06 17.33 180 34 0.07 17.74 210 34 0.13 18.68
204 35 0.18 18.14 185 36 0.06 17.33 180 34 0.07 17.74 210 34 0.13 18.68 173 34 0.07 18.46
185 36 0.06 17.33 180 34 0.07 17.74 210 34 0.13 18.68 173 34 0.07 18.46 187 33 0.12 18.27
180 34 0.07 17.74 210 34 0.13 18.68 173 34 0.07 18.46 187 33 0.12 18.27 174 35 0.03 17.61
210 34 0.13 18.68 173 34 0.07 18.46 187 33 0.12 18.27 174 35 0.03 17.61 186 33 0.03 17.89
173 34 0.07 18.46 187 33 0.12 18.27 174 35 0.03 17.61 186 33 0.03 17.89 167 34 0.01 17.62
187 33 0.12 18.27 174 35 0.03 17.61 186 33 0.03 17.89 167 34 0.01 17.62 189 35 0.17 17.71
174 35 0.03 17.61 186 33 0.03 17.89 167 34 0.01 17.62 189 35 0.17 17.71 174 34 0.06 17.47
186 33 0.03 17.89 167 34 0.01 17.62 189 35 0.17 17.71 174 34 0.06 17.47 188 34 0.03 16.94
167 34 0.01 17.62 189 35 0.17 17.71 174 34 0.06 17.47 188 34 0.03 16.94 197 32 0.17 16.62
189 35 0.17 17.71 174 34 0.06 17.47 188 34 0.03 16.94 197 32 0.17 16.62 206 33 0.22 18.03
174 34 0.06 17.47 188 34 0.03 16.94 197 32 0.17 16.62 206 33 0.22 18.03 164 34 0.03 17.59
188 34 0.03 16.94 197 32 0.17 16.62 206 33 0.22 18.03 164 34 0.03 17.59 181 33 0.23 17.1
197 32 0.17 16.62 206 33 0.22 18.03 164 34 0.03 17.59 181 33 0.23 17.1 195 32 0.26 17.79
206 33 0.22 18.03 164 34 0.03 17.59 181 33 0.23 17.1 195 32 0.26 17.79 178 32 0.06 17.72
164 34 0.03 17.59 181 33 0.23 17.1 195 32 0.26 17.79 178 32 0.06 17.72 189 32 0.17 17.63
181 33 0.23 17.1 195 32 0.26 17.79 178 32 0.06 17.72 189 32 0.17 17.63 186 35 0.04 18.72
195 32 0.26 17.79 178 32 0.06 17.72 189 32 0.17 17.63 186 35 0.04 18.72 197 35 0.2 16.86
178 32 0.06 17.72 189 32 0.17 17.63 186 35 0.04 18.72 197 35 0.2 16.86 182 34 0.05 17.33
189 32 0.17 17.63 186 35 0.04 18.72 197 35 0.2 16.86 182 34 0.05 17.33 194 33 0.17 17.74
186 35 0.04 18.72 197 35 0.2 16.86 182 34 0.05 17.33 194 33 0.17 17.74 206 33 0.17 17.35
197 35 0.2 16.86 182 34 0.05 17.33 194 33 0.17 17.74 206 33 0.17 17.35 188 33 0.02 18.6
182 34 0.05 17.33 194 33 0.17 17.74 206 33 0.17 17.35 188 33 0.02 18.6 189 33 0.03 16.69
194 33 0.17 17.74 206 33 0.17 17.35 188 33 0.02 18.6 189 33 0.03 16.69 198 35 0.01 18.72
206 33 0.17 17.35 188 33 0.02 18.6 189 33 0.03 16.69 198 35 0.01 18.72 181 35 0.01 16.24
188 33 0.02 18.6 189 33 0.03 16.69 198 35 0.01 18.72 181 35 0.01 16.24 175 34 0.04 17.97
189 33 0.03 16.69 198 35 0.01 18.72 181 35 0.01 16.24 175 34 0.04 17.97 167 35 0.04 19.21
198 35 0.01 18.72 181 35 0.01 16.24 175 34 0.04 17.97 167 35 0.04 19.21 188 35 0.19 17.96
181 35 0.01 16.24 175 34 0.04 17.97 167 35 0.04 19.21 188 35 0.19 17.96 173 36 0.07 17.09
175 34 0.04 17.97 167 35 0.04 19.21 188 35 0.19 17.96 173 36 0.07 17.09 189 34 0.03 17.42
167 35 0.04 19.21 188 35 0.19 17.96 173 36 0.07 17.09 189 34 0.03 17.42 188 34 0.08 17.09
188 35 0.19 17.96 173 36 0.07 17.09 189 34 0.03 17.42 188 34 0.08 17.09 214 35 0.15 17.19
173 36 0.07 17.09 189 34 0.03 17.42 188 34 0.08 17.09 214 35 0.15 17.19 182 36 0.03 16.39
189 34 0.03 17.42 188 34 0.08 17.09 214 35 0.15 17.19 182 36 0.03 16.39 203 35 0.12 15.87
188 34 0.08 17.09 214 35 0.15 17.19 182 36 0.03 16.39 203 35 0.12 15.87 183 33 0.04 16.29
214 35 0.15 17.19 182 36 0.03 16.39 203 35 0.12 15.87 183 33 0.04 16.29 172 33 0.04 17.28
182 36 0.03 16.39 203 35 0.12 15.87 183 33 0.04 16.29 172 33 0.04 17.28 171 32 0.03 17.26
203 35 0.12 15.87 183 33 0.04 16.29 172 33 0.04 17.28 171 32 0.03 17.26 169 33 0.03 17.89
183 33 0.04 16.29 172 33 0.04 17.28 171 32 0.03 17.26 169 33 0.03 17.89 181 33 0.09 17.86
172 33 0.04 17.28 171 32 0.03 17.26 169 33 0.03 17.89 181 33 0.09 17.86 183 32 0.01 21.25
171 32 0.03 17.26 169 33 0.03 17.89 181 33 0.09 17.86 183 32 0.01 21.25 134 79 0.36 29.48
169 33 0.03 17.89 181 33 0.09 17.86 183 32 0.01 21.25 134 79 0.36 29.48 152 93 0.15 30.18
181 33 0.09 17.86 183 32 0.01 21.25 134 79 0.36 29.48 152 93 0.15 30.18 190 46 0.03 18.86
183 32 0.01 21.25 134 79 0.36 29.48 152 93 0.15 30.18 190 46 0.03 18.86 157 34 0.09 20.63
134 79 0.36 29.48 152 93 0.15 30.18 190 46 0.03 18.86 157 34 0.09 20.63 190 34 0.14 16.2
152 93 0.15 30.18 190 46 0.03 18.86 157 34 0.09 20.63 190 34 0.14 16.2 187 34 0.07 15.44
190 46 0.03 18.86 157 34 0.09 20.63 190 34 0.14 16.2 187 34 0.07 15.44 209 33 0.04 16.41
157 34 0.09 20.63 190 34 0.14 16.2 187 34 0.07 15.44 209 33 0.04 16.41 197 35 0.05 16.19
190 34 0.14 16.2 187 34 0.07 15.44 209 33 0.04 16.41 197 35 0.05 16.19 209 34 0.06 16.54
187 34 0.07 15.44 209 33 0.04 16.41 197 35 0.05 16.19 209 34 0.06 16.54 224 36 0.24 16.02
209 33 0.04 16.41 197 35 0.05 16.19 209 34 0.06 16.54 224 36 0.24 16.02 222 35 0.06 15.91
197 35 0.05 16.19 209 34 0.06 16.54 224 36 0.24 16.02 222 35 0.06 15.91 197 38 0.06 16.92
209 34 0.06 16.54 224 36 0.24 16.02 222 35 0.06 15.91 197 38 0.06 16.92 186 37 0.04 17.51
224 36 0.24 16.02 222 35 0.06 15.91 197 38 0.06 16.92 186 37 0.04 17.51 208 35 0.06 17.22
222 35 0.06 15.91 197 38 0.06 16.92 186 37 0.04 17.51 208 35 0.06 17.22 192 34 0.05 18.1
197 38 0.06 16.92 186 37 0.04 17.51 208 35 0.06 17.22 192 34 0.05 18.1 213 34 0.26 17.67
186 37 0.04 17.51 208 35 0.06 17.22 192 34 0.05 18.1 213 34 0.26 17.67 205 33 0.06 17.91
208 35 0.06 17.22 192 34 0.05 18.1 213 34 0.26 17.67 205 33 0.06 17.91 195 34 0.04 17.94
192 34 0.05 18.1 213 34 0.26 17.67 205 33 0.06 17.91 195 34 0.04 17.94 243 35 0.28 18.61
213 34 0.26 17.67 205 33 0.06 17.91 195 34 0.04 17.94 243 35 0.28 18.61 203 34 0.03 18.36
205 33 0.06 17.91 195 34 0.04 17.94 243 35 0.28 18.61 203 34 0.03 18.36 201 35 0.04 19.26
195 34 0.04 17.94 243 35 0.28 18.61 203 34 0.03 18.36 201 35 0.04 19.26 195 34 0.03 18.21
243 35 0.28 18.61 203 34 0.03 18.36 201 35 0.04 19.26 195 34 0.03 18.21 205 36 0.17 18.02
203 34 0.03 18.36 201 35 0.04 19.26 195 34 0.03 18.21 205 36 0.17 18.02 215 35 0.16 18.26
201 35 0.04 19.26 195 34 0.03 18.21 205 36 0.17 18.02 215 35 0.16 18.26 198 33 0.03 18.27
195 34 0.03 18.21 205 36 0.17 18.02 215 35 0.16 18.26 198 33 0.03 18.27 212 33 0.04 17.8
205 36 0.17 18.02 215 35 0.16 18.26 198 33 0.03 18.27 212 33 0.04 17.8 205 35 0.03 17.02
215 35 0.16 18.26 198 33 0.03 18.27 212 33 0.04 17.8 205 35 0.03 17.02 178 33 0.04 16.87
198 33 0.03 18.27 212 33 0.04 17.8 205 35 0.03 17.02 178 33 0.04 16.87 189 32 0.11 17.08
212 33 0.04 17.8 205 35 0.03 17.02 178 33 0.04 16.87 189 32 0.11 17.08 200 35 0.21 17.47
205 35 0.03 17.02 178 33 0.04 16.87 189 32 0.11 17.08 200 35 0.21 17.47 210 36 0.06 18.73
178 33 0.04 16.87 189 32 0.11 17.08 200 35 0.21 17.47 210 36 0.06 18.73 197 36 0.04 18.59
189 32 0.11 17.08 200 35 0.21 17.47 210 36 0.06 18.73 197 36 0.04 18.59 214 35 0.12 17.84
200 35 0.21 17.47 210 36 0.06 18.73 197 36 0.04 18.59 214 35 0.12 17.84 224 33 0.06 17.4
210 36 0.06 18.73 197 36 0.04 18.59 214 35 0.12 17.84 224 33 0.06 17.4 203 34 0.03 17.32
197 36 0.04 18.59 214 35 0.12 17.84 224 33 0.06 17.4 203 34 0.03 17.32 216 34 0.07 17.37
214 35 0.12 17.84 224 33 0.06 17.4 203 34 0.03 17.32 216 34 0.07 17.37 228 34 0.04 18.04
224 33 0.06 17.4 203 34 0.03 17.32 216 34 0.07 17.37 228 34 0.04 18.04 249 34 0.16 17.57
203 34 0.03 17.32 216 34 0.07 17.37 228 34 0.04 18.04 249 34 0.16 17.57 206 34 0.03 17.08
216 34 0.07 17.37 228 34 0.04 18.04 249 34 0.16 17.57 206 34 0.03 17.08 205 34 0.06 17.58
228 34 0.04 18.04 249 34 0.16 17.57 206 34 0.03 17.08 205 34 0.06 17.58 209 34 0.04 18.43
249 34 0.16 17.57 206 34 0.03 17.08 205 34 0.06 17.58 209 34 0.04 18.43 188 31 0.03 16.76
206 34 0.03 17.08 205 34 0.06 17.58 209 34 0.04 18.43 188 31 0.03 16.76 184 32 0.03 17.32
205 34 0.06 17.58 209 34 0.04 18.43 188 31 0.03 16.76 184 32 0.03 17.32 197 32 0.14 17.82
