,Nb process http,Cpu global,Nb connection mysql
2020-08-02 09:47:00,164.0,5.26,56.0
2020-08-02 09:48:00,146.0,4.94,49.0
2020-08-02 09:49:00,148.0,5.41,62.0
2020-08-02 09:50:00,163.0,4.72,57.0
2020-08-02 09:51:00,137.0,5.23,59.0
2020-08-02 09:52:00,159.0,5.3,47.0
2020-08-02 09:53:00,150.0,5.29,54.0
2020-08-02 09:54:00,160.0,5.96,54.0
2020-08-02 09:55:00,176.0,6.38,54.0
2020-08-02 09:56:00,170.0,5.21,43.0
2020-08-02 09:57:00,138.0,5.55,56.0
2020-08-02 09:58:00,144.0,5.65,48.0
2020-08-02 09:59:00,166.0,4.57,56.0
2020-08-02 10:00:00,177.0,5.85,56.0
2020-08-02 10:01:00,152.0,5.54,65.0
2020-08-02 10:02:00,187.0,4.7,56.0
2020-08-02 10:03:00,163.0,5.08,66.0
2020-08-02 10:04:00,131.0,4.76,54.0
2020-08-02 10:05:00,157.0,5.69,55.0
2020-08-02 10:06:00,174.0,5.89,43.0
2020-08-02 10:07:00,165.0,6.62,56.0
2020-08-02 10:08:00,144.0,7.92,52.0
2020-08-02 10:09:00,174.0,6.77,57.0
2020-08-02 10:10:00,154.0,5.51,45.0
2020-08-02 10:11:00,147.0,4.57,50.0
2020-08-02 10:12:00,130.0,6.0,48.0
2020-08-02 10:13:00,148.0,5.46,53.0
2020-08-02 10:14:00,138.0,4.97,51.0
2020-08-02 10:15:00,150.0,5.95,59.0
2020-08-02 10:16:00,163.0,6.43,47.0
2020-08-02 10:17:00,160.0,5.23,55.0
2020-08-02 10:18:00,134.0,5.43,45.0
2020-08-02 10:19:00,154.0,5.21,66.0
2020-08-02 10:20:00,169.0,5.01,39.0
2020-08-02 10:21:00,184.0,5.62,64.0
2020-08-02 10:22:00,139.0,5.07,50.0
2020-08-02 10:23:00,167.0,8.09,62.0
2020-08-02 10:24:00,184.0,6.63,44.0
2020-08-02 10:25:00,151.0,5.07,60.0
2020-08-02 10:26:00,134.0,5.42,49.0
2020-08-02 10:27:00,156.0,5.5,61.0
2020-08-02 10:28:00,138.0,4.83,51.0
2020-08-02 10:29:00,142.0,4.69,55.0
2020-08-02 10:30:00,155.0,4.15,43.0
2020-08-02 10:31:00,158.0,4.92,63.0
2020-08-02 10:32:00,136.0,4.79,42.0
2020-08-02 10:33:00,155.0,7.46,68.0
2020-08-02 10:34:00,146.0,5.96,45.0
2020-08-02 10:35:00,156.0,7.25,53.0
2020-08-02 10:36:00,120.0,4.87,52.0
2020-08-02 10:37:00,168.0,7.0,57.0
2020-08-02 10:38:00,133.0,7.97,51.0
2020-08-02 10:39:00,135.0,8.1,61.0
2020-08-02 10:40:00,148.0,6.91,46.0
2020-08-02 10:41:00,167.0,7.27,61.0
2020-08-02 10:42:00,149.0,7.45,54.0
2020-08-02 10:43:00,161.0,7.27,70.0
2020-08-02 10:44:00,139.0,6.65,48.0
2020-08-02 10:45:00,142.0,6.41,60.0
2020-08-02 10:46:00,127.0,6.83,50.0
2020-08-02 10:47:00,169.0,6.86,55.0
2020-08-02 10:48:00,123.0,6.74,47.0
2020-08-02 10:49:00,144.0,8.05,67.0
2020-08-02 10:50:00,148.0,7.31,44.0
2020-08-02 10:51:00,141.0,6.58,66.0
2020-08-02 10:52:00,129.0,6.54,51.0
2020-08-02 10:53:00,141.0,6.37,56.0
2020-08-02 10:54:00,134.0,8.2,54.0
2020-08-02 10:55:00,151.0,8.38,60.0
2020-08-02 10:56:00,175.0,7.76,46.0
2020-08-02 10:57:00,136.0,8.78,65.0
2020-08-02 10:58:00,127.0,6.97,53.0
2020-08-02 10:59:00,137.0,6.59,56.0
2020-08-02 11:00:00,135.0,7.0,45.0
2020-08-02 11:01:00,135.0,7.12,55.0
2020-08-02 11:02:00,155.0,5.64,57.0
2020-08-02 11:03:00,148.0,5.13,58.0
2020-08-02 11:04:00,119.0,5.93,46.0
2020-08-02 11:05:00,163.0,6.11,60.0
2020-08-02 11:06:00,153.0,5.66,44.0
2020-08-02 11:07:00,165.0,6.53,55.0
2020-08-02 11:08:00,136.0,5.89,46.0
2020-08-02 11:09:00,183.0,5.72,60.0
2020-08-02 11:10:00,142.0,5.31,53.0
2020-08-02 11:11:00,131.0,6.29,57.0
2020-08-02 11:12:00,146.0,5.71,47.0
2020-08-02 11:13:00,167.0,5.46,63.0
2020-08-02 11:14:00,127.0,4.7,55.0
2020-08-02 11:15:00,180.0,5.38,56.0
2020-08-02 11:16:00,139.0,5.07,48.0
2020-08-02 11:17:00,154.0,6.07,62.0
2020-08-02 11:18:00,139.0,6.14,54.0
2020-08-02 11:19:00,171.0,5.42,56.0
2020-08-02 11:20:00,151.0,3.97,57.0
2020-08-02 11:21:00,155.0,4.47,56.0
2020-08-02 11:22:00,131.0,5.03,45.0
2020-08-02 11:23:00,127.0,4.53,53.0
2020-08-02 11:24:00,122.0,4.77,55.0
2020-08-02 11:25:00,144.0,5.56,67.0
2020-08-02 11:26:00,131.0,4.65,57.0
2020-08-02 11:27:00,142.0,5.46,57.0
2020-08-02 11:28:00,154.0,5.54,45.0
2020-08-02 11:29:00,147.0,4.0,64.0
2020-08-02 11:30:00,123.0,5.35,52.0
2020-08-02 11:31:00,173.0,5.25,58.0
2020-08-02 11:32:00,142.0,4.32,42.0
2020-08-02 11:33:00,127.0,4.08,63.0
2020-08-02 11:34:00,148.0,4.28,48.0
2020-08-02 11:35:00,169.0,4.88,59.0
2020-08-02 11:36:00,131.0,5.08,56.0
2020-08-02 11:37:00,145.0,5.14,63.0
2020-08-02 11:38:00,150.0,4.55,51.0
2020-08-02 11:39:00,152.0,5.5,58.0
2020-08-02 11:40:00,162.0,5.56,48.0
2020-08-02 11:41:00,141.0,4.48,54.0
2020-08-02 11:42:00,132.0,4.54,51.0
2020-08-02 11:43:00,170.0,3.67,58.0
2020-08-02 11:44:00,138.0,3.97,44.0
2020-08-02 11:45:00,164.0,5.23,67.0
2020-08-02 11:46:00,129.0,4.65,52.0
2020-08-02 11:47:00,141.0,4.85,71.0
2020-08-02 11:48:00,143.0,4.79,52.0
2020-08-02 11:49:00,146.0,4.01,54.0
2020-08-02 11:50:00,137.0,5.35,62.0
2020-08-02 11:51:00,134.0,4.51,63.0
2020-08-02 11:52:00,144.0,4.39,55.0
2020-08-02 11:53:00,125.0,4.07,52.0
2020-08-02 11:54:00,147.0,4.9,47.0
2020-08-02 11:55:00,139.0,5.09,56.0
2020-08-02 11:56:00,139.0,4.93,53.0
2020-08-02 11:57:00,141.0,8.1,56.0
2020-08-02 11:58:00,144.0,5.95,59.0
2020-08-02 11:59:00,141.0,5.42,52.0
2020-08-02 12:00:00,139.0,4.91,51.0
2020-08-02 12:01:00,139.0,4.39,57.0
2020-08-02 12:02:00,130.0,4.89,59.0
2020-08-02 12:03:00,149.0,5.0,57.0
2020-08-02 12:04:00,135.0,4.16,47.0
2020-08-02 12:05:00,130.0,4.13,55.0
2020-08-02 12:06:00,145.0,4.21,47.0
2020-08-02 12:07:00,146.0,3.87,49.0
2020-08-02 12:08:00,132.0,6.1,51.0
2020-08-02 12:09:00,146.0,6.78,55.0
2020-08-02 12:10:00,161.0,5.79,54.0
2020-08-02 12:11:00,128.0,4.48,51.0
2020-08-02 12:12:00,145.0,4.46,48.0
2020-08-02 12:13:00,157.0,4.93,50.0
2020-08-02 12:14:00,143.0,7.07,57.0
2020-08-02 12:15:00,159.0,5.37,53.0
2020-08-02 12:16:00,148.0,5.22,44.0
2020-08-02 12:17:00,148.0,7.95,63.0
2020-08-02 12:18:00,158.0,7.46,51.0
2020-08-02 12:19:00,134.0,7.51,58.0
2020-08-02 12:20:00,156.0,8.51,47.0
2020-08-02 12:21:00,144.0,8.89,55.0
2020-08-02 12:22:00,156.0,8.39,49.0
2020-08-02 12:23:00,143.0,8.26,55.0
2020-08-02 12:24:00,136.0,5.54,57.0
2020-08-02 12:25:00,158.0,6.2,54.0
2020-08-02 12:26:00,136.0,7.55,50.0
2020-08-02 12:27:00,139.0,8.1,54.0
2020-08-02 12:28:00,150.0,7.5,54.0
2020-08-02 12:29:00,125.0,8.34,51.0
2020-08-02 12:30:00,141.0,8.5,53.0
2020-08-02 12:31:00,160.0,6.2,57.0
2020-08-02 12:32:00,142.0,6.66,46.0
2020-08-02 12:33:00,140.0,5.65,55.0
2020-08-02 12:34:00,140.0,6.81,51.0
2020-08-02 12:35:00,155.0,6.4,55.0
2020-08-02 12:36:00,141.0,7.37,56.0
2020-08-02 12:37:00,125.0,8.11,50.0
2020-08-02 12:38:00,140.0,7.23,46.0
2020-08-02 12:39:00,142.0,6.18,66.0
2020-08-02 12:40:00,153.0,6.36,53.0
2020-08-02 12:41:00,136.0,4.97,53.0
2020-08-02 12:42:00,149.0,5.79,47.0
2020-08-02 12:43:00,159.0,6.17,56.0
2020-08-02 12:44:00,138.0,6.37,45.0
2020-08-02 12:45:00,151.0,6.54,55.0
2020-08-02 12:46:00,162.0,7.86,53.0
2020-08-02 12:47:00,138.0,7.49,63.0
2020-08-02 12:48:00,149.0,5.73,57.0
2020-08-02 12:49:00,152.0,5.65,62.0
2020-08-02 12:50:00,170.0,4.82,48.0
2020-08-02 12:51:00,137.0,6.21,53.0
2020-08-02 12:52:00,141.0,6.45,58.0
2020-08-02 12:53:00,131.0,5.85,54.0
2020-08-02 12:54:00,154.0,7.02,54.0
2020-08-02 12:55:00,176.0,6.45,55.0
2020-08-02 12:56:00,140.0,6.24,67.0
2020-08-02 12:57:00,141.0,5.14,61.0
2020-08-02 12:58:00,142.0,4.75,57.0
2020-08-02 12:59:00,147.0,4.32,56.0
2020-08-02 13:00:00,156.0,4.94,50.0
2020-08-02 13:01:00,137.0,5.72,70.0
2020-08-02 13:02:00,148.0,5.88,48.0
2020-08-02 13:03:00,162.0,4.74,55.0
2020-08-02 13:04:00,172.0,5.77,53.0
2020-08-02 13:05:00,134.0,5.65,60.0
2020-08-02 13:06:00,153.0,5.33,45.0
2020-08-02 13:07:00,170.0,4.7,57.0
2020-08-02 13:08:00,152.0,5.96,52.0
2020-08-02 13:09:00,154.0,5.48,58.0
2020-08-02 13:10:00,164.0,5.48,56.0
2020-08-02 13:11:00,140.0,5.91,56.0
2020-08-02 13:12:00,149.0,5.23,51.0
2020-08-02 13:13:00,147.0,4.78,54.0
2020-08-02 13:14:00,134.0,3.77,55.0
2020-08-02 13:15:00,147.0,5.42,56.0
2020-08-02 13:16:00,139.0,5.31,56.0
2020-08-02 13:17:00,160.0,5.88,69.0
2020-08-02 13:18:00,148.0,5.17,49.0
2020-08-02 13:19:00,164.0,5.07,56.0
2020-08-02 13:20:00,156.0,5.16,55.0
2020-08-02 13:21:00,146.0,5.49,59.0
2020-08-02 13:22:00,160.0,4.62,68.0
2020-08-02 13:23:00,135.0,4.57,70.0
2020-08-02 13:24:00,146.0,5.72,64.0
2020-08-02 13:25:00,161.0,4.64,54.0
2020-08-02 13:26:00,171.0,4.37,54.0
2020-08-02 13:27:00,165.0,6.27,64.0
2020-08-02 13:28:00,173.0,4.57,54.0
2020-08-02 13:29:00,173.0,4.85,63.0
2020-08-02 13:30:00,152.0,4.86,52.0
2020-08-02 13:31:00,164.0,4.43,60.0
2020-08-02 13:32:00,146.0,4.81,58.0
2020-08-02 13:33:00,170.0,4.59,67.0
2020-08-02 13:34:00,137.0,5.24,60.0
2020-08-02 13:35:00,158.0,5.31,66.0
2020-08-02 13:36:00,145.0,4.3,68.0
2020-08-02 13:37:00,140.0,5.2,62.0
2020-08-02 13:38:00,134.0,7.41,47.0
2020-08-02 13:39:00,148.0,5.86,70.0
2020-08-02 13:40:00,158.0,4.64,52.0
2020-08-02 13:41:00,144.0,4.12,64.0
2020-08-02 13:42:00,156.0,3.82,57.0
2020-08-02 13:43:00,138.0,4.67,59.0
2020-08-02 13:44:00,149.0,4.41,58.0
2020-08-02 13:45:00,174.0,4.64,64.0
2020-08-02 13:46:00,135.0,6.62,53.0
2020-08-02 13:47:00,147.0,5.42,63.0
2020-08-02 13:48:00,158.0,4.88,45.0
2020-08-02 13:49:00,159.0,5.11,54.0
2020-08-02 13:50:00,145.0,4.07,56.0
2020-08-02 13:51:00,152.0,5.27,65.0
2020-08-02 13:52:00,147.0,3.89,45.0
2020-08-02 13:53:00,168.0,5.08,55.0
2020-08-02 13:54:00,146.0,4.65,44.0
2020-08-02 13:55:00,151.0,4.73,54.0
2020-08-02 13:56:00,133.0,4.21,43.0
2020-08-02 13:57:00,149.0,5.92,59.0
2020-08-02 13:58:00,140.0,6.93,42.0
2020-08-02 13:59:00,152.0,8.54,63.0
2020-08-02 14:00:00,138.0,8.34,45.0
2020-08-02 14:01:00,162.0,5.43,68.0
2020-08-02 14:02:00,134.0,6.66,50.0
2020-08-02 14:03:00,144.0,8.15,59.0
2020-08-02 14:04:00,157.0,5.81,45.0
2020-08-02 14:05:00,168.0,7.86,53.0
2020-08-02 14:06:00,135.0,8.37,44.0
2020-08-02 14:07:00,155.0,6.23,56.0
2020-08-02 14:08:00,155.0,7.52,47.0
2020-08-02 14:09:00,145.0,7.36,61.0
2020-08-02 14:10:00,187.0,6.73,58.0
2020-08-02 14:11:00,143.0,7.45,52.0
2020-08-02 14:12:00,154.0,7.43,44.0
2020-08-02 14:13:00,142.0,8.03,66.0
2020-08-02 14:14:00,159.0,8.14,43.0
2020-08-02 14:15:00,143.0,7.94,60.0
2020-08-02 14:16:00,184.0,10.06,48.0
2020-08-02 14:17:00,194.0,9.18,55.0
2020-08-02 14:18:00,141.0,8.89,41.0
2020-08-02 14:19:00,147.0,9.34,67.0
2020-08-02 14:20:00,162.0,7.3,42.0
2020-08-02 14:21:00,154.0,7.47,63.0
2020-08-02 14:22:00,164.0,7.11,47.0
2020-08-02 14:23:00,156.0,7.64,58.0
2020-08-02 14:24:00,140.0,6.48,50.0
2020-08-02 14:25:00,149.0,6.98,68.0
2020-08-02 14:26:00,160.0,5.99,43.0
2020-08-02 14:27:00,165.0,5.5,57.0
2020-08-02 14:28:00,136.0,5.73,41.0
2020-08-02 14:29:00,148.0,4.94,57.0
2020-08-02 14:30:00,153.0,5.49,44.0
2020-08-02 14:31:00,136.0,6.37,54.0
2020-08-02 14:32:00,155.0,6.57,53.0
2020-08-02 14:33:00,139.0,6.72,54.0
2020-08-02 14:34:00,143.0,5.92,53.0
2020-08-02 14:35:00,186.0,6.19,77.0
2020-08-02 14:36:00,148.0,5.29,42.0
2020-08-02 14:37:00,169.0,5.65,55.0
2020-08-02 14:38:00,153.0,5.55,44.0
2020-08-02 14:39:00,147.0,6.16,56.0
2020-08-02 14:40:00,132.0,6.13,49.0
2020-08-02 14:41:00,144.0,5.12,57.0
2020-08-02 14:42:00,157.0,5.32,53.0
2020-08-02 14:43:00,179.0,5.85,58.0
2020-08-02 14:44:00,159.0,5.9,50.0
2020-08-02 14:45:00,170.0,5.7,55.0
2020-08-02 14:46:00,138.0,5.56,45.0
2020-08-02 14:47:00,146.0,5.43,63.0
2020-08-02 14:48:00,172.0,5.2,46.0
2020-08-02 14:49:00,182.0,5.49,61.0
2020-08-02 14:50:00,194.0,11.14,45.0
2020-08-02 14:51:00,149.0,7.85,63.0
2020-08-02 14:52:00,193.0,6.32,63.0
2020-08-02 14:53:00,138.0,4.88,56.0
2020-08-02 14:54:00,152.0,4.74,44.0
2020-08-02 14:55:00,172.0,5.58,52.0
2020-08-02 14:56:00,152.0,4.3,44.0
2020-08-02 14:57:00,163.0,4.76,59.0
2020-08-02 14:58:00,162.0,3.83,49.0
2020-08-02 14:59:00,147.0,5.09,58.0
2020-08-02 15:00:00,140.0,5.96,50.0
2020-08-02 15:01:00,152.0,5.22,53.0
2020-08-02 15:02:00,169.0,4.73,48.0
2020-08-02 15:03:00,165.0,6.76,63.0
2020-08-02 15:04:00,155.0,5.1,43.0
2020-08-02 15:05:00,156.0,4.22,53.0
2020-08-02 15:06:00,122.0,5.13,49.0
2020-08-02 15:07:00,148.0,5.32,53.0
2020-08-02 15:08:00,162.0,4.75,41.0
2020-08-02 15:09:00,178.0,4.57,55.0
2020-08-02 15:10:00,189.0,3.99,43.0
2020-08-02 15:11:00,135.0,4.5,52.0
2020-08-02 15:12:00,135.0,4.73,54.0
2020-08-02 15:13:00,157.0,5.62,69.0
2020-08-02 15:14:00,158.0,4.52,53.0
2020-08-02 15:15:00,154.0,5.05,50.0
2020-08-02 15:16:00,164.0,5.05,45.0
2020-08-02 15:17:00,145.0,5.29,59.0
2020-08-02 15:18:00,159.0,4.62,54.0
2020-08-02 15:19:00,133.0,4.37,56.0
2020-08-02 15:20:00,159.0,3.92,48.0
2020-08-02 15:21:00,149.0,4.32,71.0
2020-08-02 15:22:00,160.0,4.69,53.0
2020-08-02 15:23:00,141.0,4.54,55.0
2020-08-02 15:24:00,167.0,4.9,56.0
2020-08-02 15:25:00,127.0,3.96,65.0
2020-08-02 15:26:00,145.0,4.05,49.0
2020-08-02 15:27:00,159.0,5.31,58.0
2020-08-02 15:28:00,171.0,5.56,54.0
2020-08-02 15:29:00,142.0,5.6,54.0
2020-08-02 15:30:00,173.0,5.27,48.0
2020-08-02 15:31:00,148.0,4.9,56.0
2020-08-02 15:32:00,158.0,4.78,58.0
2020-08-02 15:33:00,133.0,4.07,65.0
2020-08-02 15:34:00,152.0,6.22,50.0
2020-08-02 15:35:00,165.0,4.57,67.0
2020-08-02 15:36:00,178.0,5.27,53.0
2020-08-02 15:37:00,132.0,5.3,57.0
2020-08-02 15:38:00,154.0,4.96,52.0
2020-08-02 15:39:00,141.0,5.55,64.0
2020-08-02 15:40:00,154.0,6.37,51.0
2020-08-02 15:41:00,125.0,4.71,55.0
2020-08-02 15:42:00,151.0,4.77,51.0
2020-08-02 15:43:00,140.0,6.14,65.0
2020-08-02 15:44:00,151.0,6.22,52.0
2020-08-02 15:45:00,130.0,7.19,69.0
2020-08-02 15:46:00,157.0,4.79,54.0
2020-08-02 15:47:00,133.0,5.06,59.0
2020-08-02 15:48:00,149.0,4.77,79.0
2020-08-02 15:49:00,162.0,5.56,57.0
2020-08-02 15:50:00,152.0,5.04,52.0
2020-08-02 15:51:00,162.0,5.23,64.0
2020-08-02 15:52:00,173.0,5.58,57.0
2020-08-02 15:53:00,139.0,6.19,52.0
2020-08-02 15:54:00,161.0,7.19,50.0
2020-08-02 15:55:00,173.0,6.85,56.0
2020-08-02 15:56:00,165.0,6.97,54.0
2020-08-02 15:57:00,133.0,7.98,54.0
2020-08-02 15:58:00,147.0,7.43,54.0
2020-08-02 15:59:00,163.0,6.81,50.0
2020-08-02 16:00:00,143.0,8.18,53.0
2020-08-02 16:01:00,145.0,8.15,57.0
2020-08-02 16:02:00,160.0,7.37,45.0
2020-08-02 16:03:00,131.0,8.87,63.0
2020-08-02 16:04:00,149.0,7.27,49.0
2020-08-02 16:05:00,159.0,6.99,55.0
2020-08-02 16:06:00,140.0,7.33,45.0
2020-08-02 16:07:00,150.0,6.34,66.0
2020-08-02 16:08:00,164.0,5.38,45.0
2020-08-02 16:09:00,148.0,7.43,55.0
2020-08-02 16:10:00,137.0,7.11,55.0
2020-08-02 16:11:00,160.0,6.01,54.0
2020-08-02 16:12:00,125.0,5.1,53.0
2020-08-02 16:13:00,130.0,5.51,55.0
2020-08-02 16:14:00,147.0,5.26,46.0
2020-08-02 16:15:00,154.0,5.38,65.0
2020-08-02 16:16:00,149.0,5.29,54.0
2020-08-02 16:17:00,187.0,6.49,64.0
2020-08-02 16:18:00,149.0,6.45,47.0
2020-08-02 16:19:00,140.0,7.21,59.0
2020-08-02 16:20:00,171.0,6.32,50.0
2020-08-02 16:21:00,153.0,7.22,61.0
2020-08-02 16:22:00,160.0,6.42,63.0
2020-08-02 16:23:00,177.0,6.04,53.0
2020-08-02 16:24:00,179.0,7.74,49.0
2020-08-02 16:25:00,165.0,7.37,60.0
2020-08-02 16:26:00,149.0,6.79,43.0
2020-08-02 16:27:00,175.0,6.9,60.0
2020-08-02 16:28:00,155.0,7.29,46.0
2020-08-02 16:29:00,149.0,5.97,53.0
2020-08-02 16:30:00,165.0,5.25,49.0
2020-08-02 16:31:00,155.0,5.99,64.0
2020-08-02 16:32:00,142.0,5.77,52.0
2020-08-02 16:33:00,154.0,7.3,54.0
2020-08-02 16:34:00,177.0,7.33,58.0
2020-08-02 16:35:00,142.0,6.11,58.0
2020-08-02 16:36:00,171.0,6.48,50.0
2020-08-02 16:37:00,152.0,6.06,59.0
2020-08-02 16:38:00,143.0,4.88,56.0
2020-08-02 16:39:00,157.0,5.25,53.0
2020-08-02 16:40:00,177.0,5.5,57.0
2020-08-02 16:41:00,155.0,5.11,58.0
2020-08-02 16:42:00,144.0,5.78,50.0
2020-08-02 16:43:00,158.0,5.17,65.0
2020-08-02 16:44:00,171.0,4.94,54.0
2020-08-02 16:45:00,150.0,4.71,58.0
2020-08-02 16:46:00,162.0,5.56,58.0
2020-08-02 16:47:00,175.0,4.93,60.0
2020-08-02 16:48:00,155.0,5.94,51.0
2020-08-02 16:49:00,162.0,6.27,64.0
2020-08-02 16:50:00,182.0,6.69,47.0
2020-08-02 16:51:00,153.0,6.61,60.0
2020-08-02 16:52:00,183.0,5.22,54.0
2020-08-02 16:53:00,167.0,5.1,55.0
2020-08-02 16:54:00,155.0,4.56,53.0
2020-08-02 16:55:00,173.0,5.02,56.0
2020-08-02 16:56:00,171.0,3.93,48.0
2020-08-02 16:57:00,151.0,5.32,61.0
2020-08-02 16:58:00,168.0,5.41,57.0
2020-08-02 16:59:00,162.0,4.73,62.0
2020-08-02 17:00:00,163.0,5.44,53.0
2020-08-02 17:01:00,184.0,4.95,57.0
2020-08-02 17:02:00,175.0,5.02,48.0
2020-08-02 17:03:00,163.0,5.14,62.0
2020-08-02 17:04:00,177.0,5.29,46.0
2020-08-02 17:05:00,194.0,6.44,51.0
2020-08-02 17:06:00,209.0,7.85,54.0
2020-08-02 17:07:00,191.0,6.48,53.0
2020-08-02 17:08:00,190.0,5.44,51.0
2020-08-02 17:09:00,169.0,4.95,54.0
2020-08-02 17:10:00,155.0,5.33,50.0
2020-08-02 17:11:00,148.0,5.59,77.0
2020-08-02 17:12:00,178.0,6.05,52.0
2020-08-02 17:13:00,161.0,6.32,55.0
2020-08-02 17:14:00,178.0,5.62,44.0
2020-08-02 17:16:00,200.0,5.29,46.0
2020-08-02 17:18:00,166.0,5.84,59.0
2020-08-02 17:20:00,171.0,6.6,46.0
2020-08-02 17:22:00,161.0,6.95,48.0
2020-08-02 17:24:00,160.0,5.06,48.0
2020-08-02 17:26:00,161.0,4.14,51.0
2020-08-02 17:28:00,163.0,6.53,51.0
2020-08-02 17:30:00,171.0,7.04,56.0
2020-08-02 17:32:00,144.0,7.82,43.0
2020-08-02 17:34:00,164.0,8.55,59.0
2020-08-02 17:36:00,178.0,9.17,53.0
2020-08-02 17:38:00,170.0,8.08,51.0
2020-08-02 17:40:00,172.0,7.06,64.0
2020-08-02 17:42:00,158.0,8.99,49.0
2020-08-02 17:44:00,153.0,7.54,51.0
2020-08-02 17:46:00,172.0,6.97,61.0
2020-08-02 17:48:00,175.0,7.51,53.0
2020-08-02 17:50:00,195.0,7.5,53.0
2020-08-02 17:52:00,168.0,6.42,52.0
2020-08-02 17:54:00,168.0,7.2,57.0
2020-08-02 17:56:00,158.0,8.18,50.0
2020-08-02 17:58:00,154.0,5.8,47.0
2020-08-02 18:00:00,162.0,6.33,58.0
2020-08-02 18:02:00,181.0,7.44,57.0
2020-08-02 18:04:00,168.0,5.87,60.0
2020-08-02 18:05:00,176.0,5.9,61.0
2020-08-02 18:06:00,160.0,5.55,52.0
2020-08-02 18:07:00,177.0,5.73,54.0
2020-08-02 18:08:00,199.0,6.06,61.0
2020-08-02 18:09:00,177.0,6.64,53.0
2020-08-02 18:10:00,168.0,6.88,49.0
2020-08-02 18:11:00,201.0,5.75,54.0
2020-08-02 18:12:00,188.0,5.9,45.0
2020-08-02 18:13:00,199.0,5.99,49.0
2020-08-02 18:14:00,183.0,7.41,51.0
2020-08-02 18:15:00,198.0,5.98,56.0
2020-08-02 18:16:00,150.0,5.7,49.0
2020-08-02 18:17:00,171.0,5.66,54.0
2020-08-02 18:18:00,172.0,5.73,51.0
2020-08-02 18:19:00,186.0,6.45,63.0
2020-08-02 18:20:00,151.0,5.58,53.0
2020-08-02 18:21:00,165.0,4.7,51.0
2020-08-02 18:22:00,179.0,6.55,55.0
2020-08-02 18:23:00,169.0,5.95,60.0
2020-08-02 18:24:00,181.0,6.07,64.0
2020-08-02 18:25:00,160.0,5.94,57.0
2020-08-02 18:26:00,138.0,5.52,50.0
2020-08-02 18:27:00,157.0,5.14,53.0
2020-08-02 18:28:00,170.0,5.46,55.0
2020-08-02 18:29:00,169.0,4.73,56.0
2020-08-02 18:30:00,158.0,4.97,52.0
2020-08-02 18:31:00,150.0,4.81,65.0
2020-08-02 18:32:00,147.0,5.26,52.0
2020-08-02 18:33:00,164.0,5.83,57.0
2020-08-02 18:34:00,154.0,6.44,45.0
2020-08-02 18:35:00,174.0,6.11,67.0
2020-08-02 18:36:00,176.0,5.98,48.0
2020-08-02 18:37:00,192.0,5.84,58.0
2020-08-02 18:38:00,152.0,5.12,48.0
2020-08-02 18:39:00,158.0,4.54,67.0
2020-08-02 18:40:00,173.0,4.6,51.0
2020-08-02 18:41:00,172.0,4.71,62.0
2020-08-02 18:42:00,184.0,5.3,54.0
2020-08-02 18:43:00,199.0,5.38,71.0
2020-08-02 18:44:00,172.0,5.11,44.0
2020-08-02 18:45:00,158.0,5.47,74.0
2020-08-02 18:46:00,173.0,4.37,43.0
2020-08-02 18:47:00,223.0,5.31,53.0
2020-08-02 18:48:00,166.0,5.74,59.0
2020-08-02 18:49:00,193.0,4.99,60.0
2020-08-02 18:50:00,175.0,4.38,46.0
2020-08-02 18:51:00,160.0,4.17,60.0
2020-08-02 18:52:00,172.0,4.0,53.0
2020-08-02 18:53:00,217.0,4.98,59.0
2020-08-02 18:54:00,194.0,5.08,49.0
2020-08-02 18:55:00,204.0,4.8,61.0
2020-08-02 18:56:00,169.0,5.98,48.0
2020-08-02 18:57:00,161.0,7.31,60.0
2020-08-02 18:58:00,155.0,4.53,54.0
2020-08-02 18:59:00,178.0,5.33,54.0
2020-08-02 19:00:00,161.0,6.4,61.0
2020-08-02 19:01:00,175.0,4.9,48.0
2020-08-02 19:02:00,164.0,4.83,70.0
2020-08-02 19:03:00,153.0,3.66,68.0
2020-08-02 19:04:00,163.0,4.2,49.0
2020-08-02 19:05:00,167.0,6.26,63.0
2020-08-02 19:06:00,162.0,7.15,45.0
2020-08-02 19:07:00,184.0,5.62,56.0
2020-08-02 19:08:00,169.0,5.02,46.0
2020-08-02 19:09:00,182.0,7.17,57.0
2020-08-02 19:10:00,158.0,4.71,48.0
2020-08-02 19:11:00,209.0,6.97,60.0
2020-08-02 19:12:00,160.0,7.78,49.0
2020-08-02 19:13:00,184.0,6.6,57.0
2020-08-02 19:14:00,183.0,7.86,50.0
2020-08-02 19:15:00,169.0,4.67,59.0
2020-08-02 19:16:00,171.0,6.98,62.0
2020-08-02 19:17:00,164.0,8.54,59.0
2020-08-02 19:18:00,182.0,8.51,60.0
2020-08-02 19:19:00,190.0,8.31,62.0
2020-08-02 19:20:00,159.0,9.04,46.0
2020-08-02 19:21:00,183.0,8.53,56.0
2020-08-02 19:22:00,172.0,5.3,49.0
2020-08-02 19:23:00,164.0,5.12,62.0
2020-08-02 19:24:00,161.0,6.43,52.0
2020-08-02 19:25:00,175.0,8.11,62.0
2020-08-02 19:26:00,171.0,7.95,54.0
2020-08-02 19:27:00,174.0,7.46,69.0
2020-08-02 19:28:00,172.0,6.19,47.0
2020-08-02 19:29:00,161.0,6.02,62.0
2020-08-02 19:30:00,173.0,8.07,48.0
